timestamp,DOT_close,BTC_close
2025-09-19 03:00:00,4.6287,117021.6
2025-09-19 04:00:00,4.6685,117026.8
2025-09-19 05:00:00,4.6549,116946.8
2025-09-19 06:00:00,4.579,116787.4
2025-09-19 07:00:00,4.6068,116997.7
2025-09-19 08:00:00,4.5946,116972.7
2025-09-19 09:00:00,4.5475,116556.0
2025-09-19 10:00:00,4.5554,116575.0
2025-09-19 11:00:00,4.4942,116428.2
2025-09-19 12:00:00,4.487,116195.0
2025-09-19 13:00:00,4.5231,116381.1
2025-09-19 14:00:00,4.488,115915.3
2025-09-19 15:00:00,4.4411,115939.1
2025-09-19 16:00:00,4.4467,116150.0
2025-09-19 17:00:00,4.3777,115650.1
2025-09-19 18:00:00,4.3965,115463.2
2025-09-19 19:00:00,4.3916,115187.3
2025-09-19 20:00:00,4.3891,115359.7
2025-09-19 21:00:00,4.4124,115510.2
2025-09-19 22:00:00,4.3924,115698.9
2025-09-19 23:00:00,4.3602,115677.2
2025-09-20 00:00:00,4.3861,115700.0
2025-09-20 01:00:00,4.362,115739.4
2025-09-20 02:00:00,4.3405,115561.3
2025-09-20 03:00:00,4.3355,115549.9
2025-09-20 04:00:00,4.3427,115613.1
2025-09-20 05:00:00,4.3783,115773.8
2025-09-20 06:00:00,4.3977,115772.0
2025-09-20 07:00:00,4.4141,115999.9
2025-09-20 08:00:00,4.361,115782.0
2025-09-20 09:00:00,4.3461,115725.0
2025-09-20 10:00:00,4.3424,115788.4
2025-09-20 11:00:00,4.3599,115936.2
2025-09-20 12:00:00,4.3543,115921.0
2025-09-20 13:00:00,4.3445,115973.5
2025-09-20 14:00:00,4.4015,116085.9
2025-09-20 15:00:00,4.4012,116034.2
2025-09-20 16:00:00,4.4189,116081.8
2025-09-20 17:00:00,4.4042,115873.7
2025-09-20 18:00:00,4.3642,115788.0
2025-09-20 19:00:00,4.3595,115777.6
2025-09-20 20:00:00,4.3834,115827.6
2025-09-20 21:00:00,4.3667,115871.8
2025-09-20 22:00:00,4.3686,115844.2
2025-09-20 23:00:00,4.3584,115739.1
2025-09-21 00:00:00,4.3679,115720.0
2025-09-21 01:00:00,4.3349,115622.2
2025-09-21 02:00:00,4.3533,115720.0
2025-09-21 03:00:00,4.3552,115712.6
2025-09-21 04:00:00,4.3396,115569.9
2025-09-21 05:00:00,4.3734,115675.0
2025-09-21 06:00:00,4.3742,115825.8
2025-09-21 07:00:00,4.3671,115849.9
2025-09-21 08:00:00,4.3544,115662.5
2025-09-21 09:00:00,4.3197,115700.0
2025-09-21 10:00:00,4.2975,115590.0
2025-09-21 11:00:00,4.3075,115662.9
2025-09-21 12:00:00,4.3202,115783.7
2025-09-21 13:00:00,4.3237,115700.3
2025-09-21 14:00:00,4.3029,115615.1
2025-09-21 15:00:00,4.2826,115600.0
2025-09-21 16:00:00,4.2668,115375.9
2025-09-21 17:00:00,4.2834,115600.1
2025-09-21 18:00:00,4.3,115593.1
2025-09-21 19:00:00,4.2885,115518.2
2025-09-21 20:00:00,4.2661,115437.4
2025-09-21 21:00:00,4.2818,115411.8
2025-09-21 22:00:00,4.2878,115541.0
2025-09-21 23:00:00,4.2631,115298.9
2025-09-22 00:00:00,4.1769,114543.7
2025-09-22 01:00:00,4.1835,114332.8
2025-09-22 02:00:00,4.1227,114315.8
2025-09-22 03:00:00,4.1352,114683.1
2025-09-22 04:00:00,4.1335,114475.5
2025-09-22 05:00:00,4.0508,113770.0
2025-09-22 06:00:00,4.0129,112906.7
2025-09-22 07:00:00,3.982,112600.0
2025-09-22 08:00:00,3.9842,112780.0
2025-09-22 09:00:00,3.9428,112400.0
2025-09-22 10:00:00,3.9982,112912.0
2025-09-22 11:00:00,3.9769,112957.1
2025-09-22 12:00:00,3.9984,112825.1
2025-09-22 13:00:00,4.0245,113189.9
2025-09-22 14:00:00,3.9944,113040.1
2025-09-22 15:00:00,3.9823,112925.0
2025-09-22 16:00:00,3.9791,112701.3
2025-09-22 17:00:00,3.9892,112450.1
2025-09-22 18:00:00,3.9683,112527.3
2025-09-22 19:00:00,3.9421,112183.1
2025-09-22 20:00:00,3.9985,112836.6
2025-09-22 21:00:00,4.0381,113000.0
2025-09-22 22:00:00,4.0202,112735.7
2025-09-22 23:00:00,4.0374,112747.8
2025-09-23 00:00:00,4.0235,112510.3
2025-09-23 01:00:00,3.9906,112249.8
2025-09-23 02:00:00,3.9645,111951.0
2025-09-23 03:00:00,4.0214,112389.1
2025-09-23 04:00:00,4.0044,112500.0
2025-09-23 05:00:00,4.0,112741.7
2025-09-23 06:00:00,4.0296,113056.0
2025-09-23 07:00:00,4.0181,113091.1
2025-09-23 08:00:00,4.0342,113174.9
2025-09-23 09:00:00,4.016,112979.4
2025-09-23 10:00:00,4.0292,113032.9
2025-09-23 11:00:00,4.0233,113040.2
2025-09-23 12:00:00,4.0331,113000.0
2025-09-23 13:00:00,4.021,113000.0
2025-09-23 14:00:00,4.0135,112750.1
2025-09-23 15:00:00,4.0323,112899.7
2025-09-23 16:00:00,4.0418,112870.8
2025-09-23 17:00:00,3.9917,112087.6
