timestamp,DOT_close,LINK_close
2025-09-19 05:00:00,4.6549,24.51732
2025-09-19 06:00:00,4.579,24.39634
2025-09-19 07:00:00,4.6068,24.74335
2025-09-19 08:00:00,4.5946,24.61249
2025-09-19 09:00:00,4.5475,24.41252
2025-09-19 10:00:00,4.5554,24.23466
2025-09-19 11:00:00,4.4942,23.85719
2025-09-19 12:00:00,4.487,23.82514
2025-09-19 13:00:00,4.5231,23.881
2025-09-19 14:00:00,4.488,23.59682
2025-09-19 15:00:00,4.4411,23.60947
2025-09-19 16:00:00,4.4467,23.62385
2025-09-19 17:00:00,4.3777,23.40228
2025-09-19 18:00:00,4.3965,23.42206
2025-09-19 19:00:00,4.3916,23.40001
2025-09-19 20:00:00,4.3891,23.43388
2025-09-19 21:00:00,4.4124,23.55027
2025-09-19 22:00:00,4.3924,23.57538
2025-09-19 23:00:00,4.3602,23.48523
2025-09-20 00:00:00,4.3861,23.64999
2025-09-20 01:00:00,4.362,23.52
2025-09-20 02:00:00,4.3405,23.4858
2025-09-20 03:00:00,4.3355,23.43175
2025-09-20 04:00:00,4.3427,23.43416
2025-09-20 05:00:00,4.3783,23.49809
2025-09-20 06:00:00,4.3977,23.52361
2025-09-20 07:00:00,4.4141,23.51091
2025-09-20 08:00:00,4.361,23.2771
2025-09-20 09:00:00,4.3461,23.18662
2025-09-20 10:00:00,4.3424,23.16179
2025-09-20 11:00:00,4.3599,23.30577
2025-09-20 12:00:00,4.3543,23.18608
2025-09-20 13:00:00,4.3445,23.15354
2025-09-20 14:00:00,4.4015,23.40894
2025-09-20 15:00:00,4.4012,23.43063
2025-09-20 16:00:00,4.4189,23.46964
2025-09-20 17:00:00,4.4042,23.36781
2025-09-20 18:00:00,4.3642,23.27636
2025-09-20 19:00:00,4.3595,23.30132
2025-09-20 20:00:00,4.3834,23.40917
2025-09-20 21:00:00,4.3667,23.38564
2025-09-20 22:00:00,4.3686,23.38082
2025-09-20 23:00:00,4.3584,23.34369
2025-09-21 00:00:00,4.3679,23.40562
2025-09-21 01:00:00,4.3349,23.33458
2025-09-21 02:00:00,4.3533,23.38163
2025-09-21 03:00:00,4.3552,23.3691
2025-09-21 04:00:00,4.3396,23.34086
2025-09-21 05:00:00,4.3734,23.42
2025-09-21 06:00:00,4.3742,23.36951
2025-09-21 07:00:00,4.3671,23.35708
2025-09-21 08:00:00,4.3544,23.22001
2025-09-21 09:00:00,4.3197,23.19428
2025-09-21 10:00:00,4.2975,23.10658
2025-09-21 11:00:00,4.3075,23.12067
2025-09-21 12:00:00,4.3202,23.14603
2025-09-21 13:00:00,4.3237,23.19866
2025-09-21 14:00:00,4.3029,23.1058
2025-09-21 15:00:00,4.2826,23.09584
2025-09-21 16:00:00,4.2668,23.00392
2025-09-21 17:00:00,4.2834,23.1467
2025-09-21 18:00:00,4.3,23.19244
2025-09-21 19:00:00,4.2885,23.17401
2025-09-21 20:00:00,4.2661,23.10251
2025-09-21 21:00:00,4.2818,23.07388
2025-09-21 22:00:00,4.2878,23.11584
2025-09-21 23:00:00,4.2631,22.96098
2025-09-22 00:00:00,4.1769,22.35285
2025-09-22 01:00:00,4.1835,22.3611
2025-09-22 02:00:00,4.1227,22.10163
2025-09-22 03:00:00,4.1352,22.18211
2025-09-22 04:00:00,4.1335,22.17154
2025-09-22 05:00:00,4.0508,21.70054
2025-09-22 06:00:00,4.0129,21.372
2025-09-22 07:00:00,3.982,21.29849
2025-09-22 08:00:00,3.9842,21.36169
2025-09-22 09:00:00,3.9428,21.10343
2025-09-22 10:00:00,3.9982,21.34922
2025-09-22 11:00:00,3.9769,21.22315
2025-09-22 12:00:00,3.9984,21.45001
2025-09-22 13:00:00,4.0245,21.59028
2025-09-22 14:00:00,3.9944,21.39498
2025-09-22 15:00:00,3.9823,21.23
2025-09-22 16:00:00,3.9791,21.26001
2025-09-22 17:00:00,3.9892,21.23189
2025-09-22 18:00:00,3.9683,21.27475
2025-09-22 19:00:00,3.9421,21.1684
2025-09-22 20:00:00,3.9985,21.47416
2025-09-22 21:00:00,4.0381,21.6069
2025-09-22 22:00:00,4.0202,21.53
2025-09-22 23:00:00,4.0374,21.66
2025-09-23 00:00:00,4.0235,21.59537
2025-09-23 01:00:00,3.9906,21.4974
2025-09-23 02:00:00,3.9645,21.293
2025-09-23 03:00:00,4.0214,21.57516
2025-09-23 04:00:00,4.0044,21.48076
2025-09-23 05:00:00,4.0,21.52844
2025-09-23 06:00:00,4.0296,21.86501
2025-09-23 07:00:00,4.0181,21.79806
2025-09-23 08:00:00,4.0342,21.8
2025-09-23 09:00:00,4.016,21.78493
2025-09-23 10:00:00,4.0292,21.83952
2025-09-23 11:00:00,4.0233,21.81202
2025-09-23 12:00:00,4.0331,21.85394
2025-09-23 13:00:00,4.021,21.84168
2025-09-23 14:00:00,4.0135,21.87993
2025-09-23 15:00:00,4.0323,21.87104
2025-09-23 16:00:00,4.0418,21.98655
2025-09-23 17:00:00,3.9917,21.73899
