timestamp,DOT_close,ADA_close
2025-09-19 04:00:00,4.6685,0.922441
2025-09-19 05:00:00,4.6549,0.915613
2025-09-19 06:00:00,4.579,0.904712
2025-09-19 07:00:00,4.6068,0.90514
2025-09-19 08:00:00,4.5946,0.907939
2025-09-19 09:00:00,4.5475,0.902409
2025-09-19 10:00:00,4.5554,0.903369
2025-09-19 11:00:00,4.4942,0.896311
2025-09-19 12:00:00,4.487,0.899761
2025-09-19 13:00:00,4.5231,0.906768
2025-09-19 14:00:00,4.488,0.899462
2025-09-19 15:00:00,4.4411,0.897148
2025-09-19 16:00:00,4.4467,0.904919
2025-09-19 17:00:00,4.3777,0.8977
2025-09-19 18:00:00,4.3965,0.896414
2025-09-19 19:00:00,4.3916,0.895401
2025-09-19 20:00:00,4.3891,0.893001
2025-09-19 21:00:00,4.4124,0.896799
2025-09-19 22:00:00,4.3924,0.896221
2025-09-19 23:00:00,4.3602,0.890624
2025-09-20 00:00:00,4.3861,0.8972
2025-09-20 01:00:00,4.362,0.895323
2025-09-20 02:00:00,4.3405,0.896547
2025-09-20 03:00:00,4.3355,0.894608
2025-09-20 04:00:00,4.3427,0.894987
2025-09-20 05:00:00,4.3783,0.899503
2025-09-20 06:00:00,4.3977,0.90217
2025-09-20 07:00:00,4.4141,0.90563
2025-09-20 08:00:00,4.361,0.894866
2025-09-20 09:00:00,4.3461,0.891701
2025-09-20 10:00:00,4.3424,0.889416
2025-09-20 11:00:00,4.3599,0.895323
2025-09-20 12:00:00,4.3543,0.895213
2025-09-20 13:00:00,4.3445,0.896647
2025-09-20 14:00:00,4.4015,0.898745
2025-09-20 15:00:00,4.4012,0.900309
2025-09-20 16:00:00,4.4189,0.899298
2025-09-20 17:00:00,4.4042,0.89438
2025-09-20 18:00:00,4.3642,0.891915
2025-09-20 19:00:00,4.3595,0.891837
2025-09-20 20:00:00,4.3834,0.894771
2025-09-20 21:00:00,4.3667,0.896568
2025-09-20 22:00:00,4.3686,0.896238
2025-09-20 23:00:00,4.3584,0.893371
2025-09-21 00:00:00,4.3679,0.896482
2025-09-21 01:00:00,4.3349,0.892663
2025-09-21 02:00:00,4.3533,0.896901
2025-09-21 03:00:00,4.3552,0.898853
2025-09-21 04:00:00,4.3396,0.898085
2025-09-21 05:00:00,4.3734,0.899714
2025-09-21 06:00:00,4.3742,0.900102
2025-09-21 07:00:00,4.3671,0.899901
2025-09-21 08:00:00,4.3544,0.892689
2025-09-21 09:00:00,4.3197,0.8864
2025-09-21 10:00:00,4.2975,0.882101
2025-09-21 11:00:00,4.3075,0.883645
2025-09-21 12:00:00,4.3202,0.8861
2025-09-21 13:00:00,4.3237,0.888564
2025-09-21 14:00:00,4.3029,0.885672
2025-09-21 15:00:00,4.2826,0.886635
2025-09-21 16:00:00,4.2668,0.88
2025-09-21 17:00:00,4.2834,0.886978
2025-09-21 18:00:00,4.3,0.89
2025-09-21 19:00:00,4.2885,0.88881
2025-09-21 20:00:00,4.2661,0.887368
2025-09-21 21:00:00,4.2818,0.885248
2025-09-21 22:00:00,4.2878,0.888206
2025-09-21 23:00:00,4.2631,0.8842
2025-09-22 00:00:00,4.1769,0.865354
2025-09-22 01:00:00,4.1835,0.864072
2025-09-22 02:00:00,4.1227,0.85327
2025-09-22 03:00:00,4.1352,0.855625
2025-09-22 04:00:00,4.1335,0.853812
2025-09-22 05:00:00,4.0508,0.836
2025-09-22 06:00:00,4.0129,0.825002
2025-09-22 07:00:00,3.982,0.818113
2025-09-22 08:00:00,3.9842,0.821321
2025-09-22 09:00:00,3.9428,0.815147
2025-09-22 10:00:00,3.9982,0.825986
2025-09-22 11:00:00,3.9769,0.822899
2025-09-22 12:00:00,3.9984,0.828209
2025-09-22 13:00:00,4.0245,0.830693
2025-09-22 14:00:00,3.9944,0.825442
2025-09-22 15:00:00,3.9823,0.820714
2025-09-22 16:00:00,3.9791,0.820534
2025-09-22 17:00:00,3.9892,0.822654
2025-09-22 18:00:00,3.9683,0.819201
2025-09-22 19:00:00,3.9421,0.81485
2025-09-22 20:00:00,3.9985,0.823276
2025-09-22 21:00:00,4.0381,0.82742
2025-09-22 22:00:00,4.0202,0.825094
2025-09-22 23:00:00,4.0374,0.825659
2025-09-23 00:00:00,4.0235,0.82324
2025-09-23 01:00:00,3.9906,0.815803
2025-09-23 02:00:00,3.9645,0.810834
2025-09-23 03:00:00,4.0214,0.822801
2025-09-23 04:00:00,4.0044,0.818873
2025-09-23 05:00:00,4.0,0.819601
2025-09-23 06:00:00,4.0296,0.826901
2025-09-23 07:00:00,4.0181,0.82453
2025-09-23 08:00:00,4.0342,0.826275
2025-09-23 09:00:00,4.016,0.823082
2025-09-23 10:00:00,4.0292,0.823772
2025-09-23 11:00:00,4.0233,0.822966
2025-09-23 12:00:00,4.0331,0.823809
2025-09-23 13:00:00,4.021,0.821933
2025-09-23 14:00:00,4.0135,0.819194
2025-09-23 15:00:00,4.0323,0.82279
2025-09-23 16:00:00,4.0418,0.827194
2025-09-23 17:00:00,3.9917,0.815748
