timestamp,DOT_close,ETH_close
2025-09-19 03:00:00,4.6287,4550.23
2025-09-19 04:00:00,4.6685,4559.58
2025-09-19 05:00:00,4.6549,4543.61
2025-09-19 06:00:00,4.579,4524.84
2025-09-19 07:00:00,4.6068,4541.63
2025-09-19 08:00:00,4.5946,4535.7
2025-09-19 09:00:00,4.5475,4522.97
2025-09-19 10:00:00,4.5554,4532.72
2025-09-19 11:00:00,4.4942,4518.12
2025-09-19 12:00:00,4.487,4519.85
2025-09-19 13:00:00,4.5231,4530.01
2025-09-19 14:00:00,4.488,4497.59
2025-09-19 15:00:00,4.4411,4476.19
2025-09-19 16:00:00,4.4467,4483.37
2025-09-19 17:00:00,4.3777,4461.06
2025-09-19 18:00:00,4.3965,4450.93
2025-09-19 19:00:00,4.3916,4442.88
2025-09-19 20:00:00,4.3891,4461.1
2025-09-19 21:00:00,4.4124,4473.07
2025-09-19 22:00:00,4.3924,4470.76
2025-09-19 23:00:00,4.3602,4471.11
2025-09-20 00:00:00,4.3861,4477.24
2025-09-20 01:00:00,4.362,4469.69
2025-09-20 02:00:00,4.3405,4468.7
2025-09-20 03:00:00,4.3355,4467.96
2025-09-20 04:00:00,4.3427,4475.32
2025-09-20 05:00:00,4.3783,4481.26
2025-09-20 06:00:00,4.3977,4477.04
2025-09-20 07:00:00,4.4141,4484.05
2025-09-20 08:00:00,4.361,4469.14
2025-09-20 09:00:00,4.3461,4467.47
2025-09-20 10:00:00,4.3424,4465.62
2025-09-20 11:00:00,4.3599,4472.87
2025-09-20 12:00:00,4.3543,4465.46
2025-09-20 13:00:00,4.3445,4470.19
2025-09-20 14:00:00,4.4015,4489.22
2025-09-20 15:00:00,4.4012,4499.6
2025-09-20 16:00:00,4.4189,4504.26
2025-09-20 17:00:00,4.4042,4486.35
2025-09-20 18:00:00,4.3642,4478.76
2025-09-20 19:00:00,4.3595,4480.0
2025-09-20 20:00:00,4.3834,4486.21
2025-09-20 21:00:00,4.3667,4492.31
2025-09-20 22:00:00,4.3686,4495.0
2025-09-20 23:00:00,4.3584,4481.59
2025-09-21 00:00:00,4.3679,4489.34
2025-09-21 01:00:00,4.3349,4483.43
2025-09-21 02:00:00,4.3533,4482.16
2025-09-21 03:00:00,4.3552,4479.16
2025-09-21 04:00:00,4.3396,4473.45
2025-09-21 05:00:00,4.3734,4479.75
2025-09-21 06:00:00,4.3742,4487.87
2025-09-21 07:00:00,4.3671,4480.52
2025-09-21 08:00:00,4.3544,4469.8
2025-09-21 09:00:00,4.3197,4468.07
2025-09-21 10:00:00,4.2975,4460.54
2025-09-21 11:00:00,4.3075,4462.86
2025-09-21 12:00:00,4.3202,4471.08
2025-09-21 13:00:00,4.3237,4476.16
2025-09-21 14:00:00,4.3029,4475.12
2025-09-21 15:00:00,4.2826,4486.17
2025-09-21 16:00:00,4.2668,4478.35
2025-09-21 17:00:00,4.2834,4495.61
2025-09-21 18:00:00,4.3,4497.96
2025-09-21 19:00:00,4.2885,4496.99
2025-09-21 20:00:00,4.2661,4481.01
2025-09-21 21:00:00,4.2818,4474.47
2025-09-21 22:00:00,4.2878,4467.27
2025-09-21 23:00:00,4.2631,4447.0
2025-09-22 00:00:00,4.1769,4340.01
2025-09-22 01:00:00,4.1835,4330.29
2025-09-22 02:00:00,4.1227,4291.84
2025-09-22 03:00:00,4.1352,4306.0
2025-09-22 04:00:00,4.1335,4293.01
2025-09-22 05:00:00,4.0508,4231.84
2025-09-22 06:00:00,4.0129,4195.0
2025-09-22 07:00:00,3.982,4195.97
2025-09-22 08:00:00,3.9842,4199.07
2025-09-22 09:00:00,3.9428,4151.35
2025-09-22 10:00:00,3.9982,4185.57
2025-09-22 11:00:00,3.9769,4184.47
2025-09-22 12:00:00,3.9984,4195.47
2025-09-22 13:00:00,4.0245,4209.62
2025-09-22 14:00:00,3.9944,4193.3
2025-09-22 15:00:00,3.9823,4170.46
2025-09-22 16:00:00,3.9791,4169.79
2025-09-22 17:00:00,3.9892,4167.67
2025-09-22 18:00:00,3.9683,4160.91
2025-09-22 19:00:00,3.9421,4137.3
2025-09-22 20:00:00,3.9985,4185.27
2025-09-22 21:00:00,4.0381,4201.37
2025-09-22 22:00:00,4.0202,4194.57
2025-09-22 23:00:00,4.0374,4203.07
2025-09-23 00:00:00,4.0235,4194.85
2025-09-23 01:00:00,3.9906,4167.58
2025-09-23 02:00:00,3.9645,4148.85
2025-09-23 03:00:00,4.0214,4191.18
2025-09-23 04:00:00,4.0044,4180.12
2025-09-23 05:00:00,4.0,4185.09
2025-09-23 06:00:00,4.0296,4208.66
2025-09-23 07:00:00,4.0181,4207.73
2025-09-23 08:00:00,4.0342,4211.12
2025-09-23 09:00:00,4.016,4196.61
2025-09-23 10:00:00,4.0292,4195.14
2025-09-23 11:00:00,4.0233,4195.12
2025-09-23 12:00:00,4.0331,4198.95
2025-09-23 13:00:00,4.021,4188.99
2025-09-23 14:00:00,4.0135,4176.7
2025-09-23 15:00:00,4.0323,4184.01
2025-09-23 16:00:00,4.0418,4196.42
2025-09-23 17:00:00,3.9917,4152.66
