timestamp,LINK_close,BTC_close
2025-09-19 02:00:00,24.71497,117176.3
2025-09-19 03:00:00,24.49787,117021.6
2025-09-19 04:00:00,24.638,117026.8
2025-09-19 05:00:00,24.51732,116946.8
2025-09-19 06:00:00,24.39634,116787.4
2025-09-19 07:00:00,24.74335,116997.7
2025-09-19 08:00:00,24.61249,116972.7
2025-09-19 09:00:00,24.41252,116556.0
2025-09-19 10:00:00,24.23466,116575.0
2025-09-19 11:00:00,23.85719,116428.2
2025-09-19 12:00:00,23.82514,116195.0
2025-09-19 13:00:00,23.881,116381.1
2025-09-19 14:00:00,23.59682,115915.3
2025-09-19 15:00:00,23.60947,115939.1
2025-09-19 16:00:00,23.62385,116150.0
2025-09-19 17:00:00,23.40228,115650.1
2025-09-19 18:00:00,23.42206,115463.2
2025-09-19 19:00:00,23.40001,115187.3
2025-09-19 20:00:00,23.43388,115359.7
2025-09-19 21:00:00,23.55027,115510.2
2025-09-19 22:00:00,23.57538,115698.9
2025-09-19 23:00:00,23.48523,115677.2
2025-09-20 00:00:00,23.64999,115700.0
2025-09-20 01:00:00,23.52,115739.4
2025-09-20 02:00:00,23.4858,115561.3
2025-09-20 03:00:00,23.43175,115549.9
2025-09-20 04:00:00,23.43416,115613.1
2025-09-20 05:00:00,23.49809,115773.8
2025-09-20 06:00:00,23.52361,115772.0
2025-09-20 07:00:00,23.51091,115999.9
2025-09-20 08:00:00,23.2771,115782.0
2025-09-20 09:00:00,23.18662,115725.0
2025-09-20 10:00:00,23.16179,115788.4
2025-09-20 11:00:00,23.30577,115936.2
2025-09-20 12:00:00,23.18608,115921.0
2025-09-20 13:00:00,23.15354,115973.5
2025-09-20 14:00:00,23.40894,116085.9
2025-09-20 15:00:00,23.43063,116034.2
2025-09-20 16:00:00,23.46964,116081.8
2025-09-20 17:00:00,23.36781,115873.7
2025-09-20 18:00:00,23.27636,115788.0
2025-09-20 19:00:00,23.30132,115777.6
2025-09-20 20:00:00,23.40917,115827.6
2025-09-20 21:00:00,23.38564,115871.8
2025-09-20 22:00:00,23.38082,115844.2
2025-09-20 23:00:00,23.34369,115739.1
2025-09-21 00:00:00,23.40562,115720.0
2025-09-21 01:00:00,23.33458,115622.2
2025-09-21 02:00:00,23.38163,115720.0
2025-09-21 03:00:00,23.3691,115712.6
2025-09-21 04:00:00,23.34086,115569.9
2025-09-21 05:00:00,23.42,115675.0
2025-09-21 06:00:00,23.36951,115825.8
2025-09-21 07:00:00,23.35708,115849.9
2025-09-21 08:00:00,23.22001,115662.5
2025-09-21 09:00:00,23.19428,115700.0
2025-09-21 10:00:00,23.10658,115590.0
2025-09-21 11:00:00,23.12067,115662.9
2025-09-21 12:00:00,23.14603,115783.7
2025-09-21 13:00:00,23.19866,115700.3
2025-09-21 14:00:00,23.1058,115615.1
2025-09-21 15:00:00,23.09584,115600.0
2025-09-21 16:00:00,23.00392,115375.9
2025-09-21 17:00:00,23.1467,115600.1
2025-09-21 18:00:00,23.19244,115593.1
2025-09-21 19:00:00,23.17401,115518.2
2025-09-21 20:00:00,23.10251,115437.4
2025-09-21 21:00:00,23.07388,115411.8
2025-09-21 22:00:00,23.11584,115541.0
2025-09-21 23:00:00,22.96098,115298.9
2025-09-22 00:00:00,22.35285,114543.7
2025-09-22 01:00:00,22.3611,114332.8
2025-09-22 02:00:00,22.10163,114315.8
2025-09-22 03:00:00,22.18211,114683.1
2025-09-22 04:00:00,22.17154,114475.5
2025-09-22 05:00:00,21.70054,113770.0
2025-09-22 06:00:00,21.372,112906.7
2025-09-22 07:00:00,21.29849,112600.0
2025-09-22 08:00:00,21.36169,112780.0
2025-09-22 09:00:00,21.10343,112400.0
2025-09-22 10:00:00,21.34922,112912.0
2025-09-22 11:00:00,21.22315,112957.1
2025-09-22 12:00:00,21.45001,112825.1
2025-09-22 13:00:00,21.59028,113189.9
2025-09-22 14:00:00,21.39498,113040.1
2025-09-22 15:00:00,21.23,112925.0
2025-09-22 16:00:00,21.26001,112701.3
2025-09-22 17:00:00,21.23189,112450.1
2025-09-22 18:00:00,21.27475,112527.3
2025-09-22 19:00:00,21.1684,112183.1
2025-09-22 20:00:00,21.47416,112836.6
2025-09-22 21:00:00,21.6069,113000.0
2025-09-22 22:00:00,21.53,112735.7
2025-09-22 23:00:00,21.66,112747.8
2025-09-23 00:00:00,21.59537,112510.3
2025-09-23 01:00:00,21.4974,112249.8
2025-09-23 02:00:00,21.293,111951.0
2025-09-23 03:00:00,21.57516,112389.1
2025-09-23 04:00:00,21.48076,112500.0
2025-09-23 05:00:00,21.52844,112741.7
2025-09-23 06:00:00,21.86501,113056.0
2025-09-23 07:00:00,21.79806,113091.1
2025-09-23 08:00:00,21.8,113174.9
2025-09-23 09:00:00,21.78493,112979.4
2025-09-23 10:00:00,21.83952,113032.9
2025-09-23 11:00:00,21.81202,113040.2
2025-09-23 12:00:00,21.85394,113000.0
2025-09-23 13:00:00,21.84168,113000.0
2025-09-23 14:00:00,21.87993,112750.1
2025-09-23 15:00:00,21.87104,112899.7
2025-09-23 16:00:00,21.98655,112870.8
2025-09-23 17:00:00,21.73899,112087.6
