timestamp,ADA_close,LINK_close
2025-09-19 02:00:00,0.925305,24.71497
2025-09-19 03:00:00,0.919201,24.49787
2025-09-19 04:00:00,0.922441,24.638
2025-09-19 05:00:00,0.915613,24.51732
2025-09-19 06:00:00,0.904712,24.39634
2025-09-19 07:00:00,0.90514,24.74335
2025-09-19 08:00:00,0.907939,24.61249
2025-09-19 09:00:00,0.902409,24.41252
2025-09-19 10:00:00,0.903369,24.23466
2025-09-19 11:00:00,0.896311,23.85719
2025-09-19 12:00:00,0.899761,23.82514
2025-09-19 13:00:00,0.906768,23.881
2025-09-19 14:00:00,0.899462,23.59682
2025-09-19 15:00:00,0.897148,23.60947
2025-09-19 16:00:00,0.904919,23.62385
2025-09-19 17:00:00,0.8977,23.40228
2025-09-19 18:00:00,0.896414,23.42206
2025-09-19 19:00:00,0.895401,23.40001
2025-09-19 20:00:00,0.893001,23.43388
2025-09-19 21:00:00,0.896799,23.55027
2025-09-19 22:00:00,0.896221,23.57538
2025-09-19 23:00:00,0.890624,23.48523
2025-09-20 00:00:00,0.8972,23.64999
2025-09-20 01:00:00,0.895323,23.52
2025-09-20 02:00:00,0.896547,23.4858
2025-09-20 03:00:00,0.894608,23.43175
2025-09-20 04:00:00,0.894987,23.43416
2025-09-20 05:00:00,0.899503,23.49809
2025-09-20 06:00:00,0.90217,23.52361
2025-09-20 07:00:00,0.90563,23.51091
2025-09-20 08:00:00,0.894866,23.2771
2025-09-20 09:00:00,0.891701,23.18662
2025-09-20 10:00:00,0.889416,23.16179
2025-09-20 11:00:00,0.895323,23.30577
2025-09-20 12:00:00,0.895213,23.18608
2025-09-20 13:00:00,0.896647,23.15354
2025-09-20 14:00:00,0.898745,23.40894
2025-09-20 15:00:00,0.900309,23.43063
2025-09-20 16:00:00,0.899298,23.46964
2025-09-20 17:00:00,0.89438,23.36781
2025-09-20 18:00:00,0.891915,23.27636
2025-09-20 19:00:00,0.891837,23.30132
2025-09-20 20:00:00,0.894771,23.40917
2025-09-20 21:00:00,0.896568,23.38564
2025-09-20 22:00:00,0.896238,23.38082
2025-09-20 23:00:00,0.893371,23.34369
2025-09-21 00:00:00,0.896482,23.40562
2025-09-21 01:00:00,0.892663,23.33458
2025-09-21 02:00:00,0.896901,23.38163
2025-09-21 03:00:00,0.898853,23.3691
2025-09-21 04:00:00,0.898085,23.34086
2025-09-21 05:00:00,0.899714,23.42
2025-09-21 06:00:00,0.900102,23.36951
2025-09-21 07:00:00,0.899901,23.35708
2025-09-21 08:00:00,0.892689,23.22001
2025-09-21 09:00:00,0.8864,23.19428
2025-09-21 10:00:00,0.882101,23.10658
2025-09-21 11:00:00,0.883645,23.12067
2025-09-21 12:00:00,0.8861,23.14603
2025-09-21 13:00:00,0.888564,23.19866
2025-09-21 14:00:00,0.885672,23.1058
2025-09-21 15:00:00,0.886635,23.09584
2025-09-21 16:00:00,0.88,23.00392
2025-09-21 17:00:00,0.886978,23.1467
2025-09-21 18:00:00,0.89,23.19244
2025-09-21 19:00:00,0.88881,23.17401
2025-09-21 20:00:00,0.887368,23.10251
2025-09-21 21:00:00,0.885248,23.07388
2025-09-21 22:00:00,0.888206,23.11584
2025-09-21 23:00:00,0.8842,22.96098
2025-09-22 00:00:00,0.865354,22.35285
2025-09-22 01:00:00,0.864072,22.3611
2025-09-22 02:00:00,0.85327,22.10163
2025-09-22 03:00:00,0.855625,22.18211
2025-09-22 04:00:00,0.853812,22.17154
2025-09-22 05:00:00,0.836,21.70054
2025-09-22 06:00:00,0.825002,21.372
2025-09-22 07:00:00,0.818113,21.29849
2025-09-22 08:00:00,0.821321,21.36169
2025-09-22 09:00:00,0.815147,21.10343
2025-09-22 10:00:00,0.825986,21.34922
2025-09-22 11:00:00,0.822899,21.22315
2025-09-22 12:00:00,0.828209,21.45001
2025-09-22 13:00:00,0.830693,21.59028
2025-09-22 14:00:00,0.825442,21.39498
2025-09-22 15:00:00,0.820714,21.23
2025-09-22 16:00:00,0.820534,21.26001
2025-09-22 17:00:00,0.822654,21.23189
2025-09-22 18:00:00,0.819201,21.27475
2025-09-22 19:00:00,0.81485,21.1684
2025-09-22 20:00:00,0.823276,21.47416
2025-09-22 21:00:00,0.82742,21.6069
2025-09-22 22:00:00,0.825094,21.53
2025-09-22 23:00:00,0.825659,21.66
2025-09-23 00:00:00,0.82324,21.59537
2025-09-23 01:00:00,0.815803,21.4974
2025-09-23 02:00:00,0.810834,21.293
2025-09-23 03:00:00,0.822801,21.57516
2025-09-23 04:00:00,0.818873,21.48076
2025-09-23 05:00:00,0.819601,21.52844
2025-09-23 06:00:00,0.826901,21.86501
2025-09-23 07:00:00,0.82453,21.79806
2025-09-23 08:00:00,0.826275,21.8
2025-09-23 09:00:00,0.823082,21.78493
2025-09-23 10:00:00,0.823772,21.83952
2025-09-23 11:00:00,0.822966,21.81202
2025-09-23 12:00:00,0.823809,21.85394
2025-09-23 13:00:00,0.821933,21.84168
2025-09-23 14:00:00,0.819194,21.87993
2025-09-23 15:00:00,0.82279,21.87104
2025-09-23 16:00:00,0.827194,21.98655
2025-09-23 17:00:00,0.815748,21.73899
