timestamp,open,high,low,close,volume_ETH,symbol,log_price,log_return,simple_return
2025-09-21 02:00:00,4483.42,4489.73,4461.25,4482.16,251.77671921,ETH/USD,8.407860352072653,-0.0002833053950705988,-0.0002832652678864678
2025-09-21 03:00:00,4482.17,4482.17,4475.46,4479.16,354.78736001,ETH/USD,8.407190807828709,-0.0006695442439443866,-0.0006693201492137257
2025-09-21 04:00:00,4479.16,4480.23,4471.16,4473.45,499.53679702,ETH/USD,8.405915201994373,-0.0012756058343352805,-0.0012747925950401529
2025-09-21 05:00:00,4473.46,4479.75,4470.08,4479.75,541.80811774,ETH/USD,8.407322520280525,0.0014073182861515932,0.0014083090232370754
2025-09-21 06:00:00,4479.86,4493.3,4479.74,4487.87,99.20239662,ETH/USD,8.409133480651098,0.0018109603705731558,0.0018126011496177874
2025-09-21 07:00:00,4487.87,4487.87,4479.69,4480.52,55.73448462,ETH/USD,8.407494390101835,-0.0016390905492631447,-0.0016377479739830836
2025-09-21 08:00:00,4480.52,4481.57,4468.49,4469.8,107.08878921,ETH/USD,8.405098943877322,-0.0023954462245132646,-0.0023925794327445127
2025-09-21 09:00:00,4470.88,4475.36,4444.59,4468.07,463.89299234,ETH/USD,8.40471182703145,-0.00038711684587156014,-0.0003870419258132918
2025-09-21 10:00:00,4468.06,4470.07,4460.54,4460.54,66.83935305,ETH/USD,8.403025113918158,-0.0016867131132922708,-0.0016852914121756601
2025-09-21 11:00:00,4460.54,4467.38,4460.53,4462.86,25.97437065,ETH/USD,8.40354509510297,0.0005199811848122238,0.0005201163984629442
2025-09-21 12:00:00,4462.86,4474.24,4462.64,4471.08,150.24242753,ETH/USD,8.405385269162696,0.0018401740597262517,0.001841868219034426
2025-09-21 13:00:00,4471.08,4481.92,4470.35,4476.16,67.0721491,ETH/USD,8.406520814994902,0.0011355458322057643,0.001136190808484816
2025-09-21 14:00:00,4476.17,4484.98,4473.38,4475.12,654.2765297,ETH/USD,8.406288445991882,-0.00023236900302059382,-0.00023234200743493805
2025-09-21 15:00:00,4474.73,4492.83,4474.73,4486.17,4682.43374773,ETH/USD,8.408754610037565,0.002466164045683783,0.002469207529630424
2025-09-21 16:00:00,4486.17,4490.94,4468.03,4478.35,3172.11199143,ETH/USD,8.407009953997184,-0.0017446560403815425,-0.0017431350127168344
2025-09-21 17:00:00,4477.95,4496.33,4470.76,4495.61,138.09418404,ETH/USD,8.410856644038827,0.0038466900416427308,0.0038540980495047616
2025-09-21 18:00:00,4495.61,4497.97,4488.36,4497.96,486.47156884,ETH/USD,8.411379239638457,0.0005225955996301934,0.0005227321765011173
2025-09-21 19:00:00,4497.97,4500.58,4481.0,4496.99,2240.61059692,ETH/USD,8.411163563063543,-0.0002156765749141698,-0.00021565331839323854
2025-09-21 20:00:00,4496.99,4496.99,4481.0,4481.01,457.24714498,ETH/USD,8.407603746428375,-0.0035598166351675786,-0.0035534879997508595
2025-09-21 21:00:00,4481.0,4481.0,4469.68,4474.47,137.66980858,ETH/USD,8.406143187940698,-0.0014605584876772326,-0.0014594923912243374
2025-09-21 22:00:00,4474.48,4479.24,4451.39,4467.27,167.7153885,ETH/USD,8.404532762776002,-0.0016104251646957835,-0.0016091291259076046
2025-09-21 23:00:00,4467.28,4467.57,4447.0,4447.0,388.97024398,ETH/USD,8.399984990510696,-0.004547772265306449,-0.0045374468075581875
2025-09-22 00:00:00,4447.01,4456.92,4320.4,4340.01,8767.36520109,ETH/USD,8.375631931239262,-0.024353059271433608,-0.02405891612322908
2025-09-22 01:00:00,4340.01,4352.68,4330.0,4330.29,1791.32413243,ETH/USD,8.37338979334968,-0.002242137889581386,-0.0022396261759766167
2025-09-22 02:00:00,4330.29,4339.09,4264.55,4291.84,3825.47145245,ETH/USD,8.364470824397754,-0.008918968951926232,-0.008879312932852046
2025-09-22 03:00:00,4291.84,4310.0,4291.84,4306.0,799.17001755,ETH/USD,8.367764677924308,0.0032938535265536473,0.003299284223083676
2025-09-22 04:00:00,4306.0,4312.68,4293.0,4293.01,637.42769276,ETH/USD,8.364743397595246,-0.003021280329061682,-0.0030167208546214574
2025-09-22 05:00:00,4293.01,4298.87,4206.34,4231.84,1539.18847462,ETH/USD,8.350392165640061,-0.014351231955185284,-0.014248743888320758
2025-09-22 06:00:00,4228.67,4228.67,4000.0,4195.0,13424.36275916,ETH/USD,8.341648618901306,-0.00874354673875466,-0.008705433097659698
2025-09-22 07:00:00,4194.32,4225.52,4186.33,4195.97,977.91410678,ETH/USD,8.34187981982428,0.00023120092297368444,0.00023122765196670336
2025-09-22 08:00:00,4195.53,4210.3,4189.55,4199.07,935.02865232,ETH/USD,8.342618351181105,0.0007385313568253338,0.0007388041382563326
2025-09-22 09:00:00,4199.08,4199.08,4140.0,4151.35,2522.52817092,ETH/USD,8.331188861530599,-0.011429489650506497,-0.011364421169449246
2025-09-22 10:00:00,4151.6,4191.97,4141.32,4185.57,733.36111906,ETH/USD,8.339398174365947,0.00820931283534776,0.008243101641634443
2025-09-22 11:00:00,4185.57,4208.09,4178.31,4184.47,1953.06444845,ETH/USD,8.3391353321319,-0.0002628422340471559,-0.0002628076940535129
2025-09-22 12:00:00,4184.8,4202.92,4175.0,4195.47,798.6648338,ETH/USD,8.341760650766146,0.0026253186342461987,0.002628767800940235
2025-09-22 13:00:00,4195.64,4217.1,4177.07,4209.62,674.43470384,ETH/USD,8.345127661319973,0.0033670105538270434,0.0033726853010507263
2025-09-22 14:00:00,4209.62,4221.65,4186.81,4193.3,885.20972505,ETH/USD,8.341243292429132,-0.0038843688908407614,-0.0038768344886236372
2025-09-22 15:00:00,4193.31,4198.72,4164.52,4170.46,2396.40642611,ETH/USD,8.335781620459553,-0.0054616719695790295,-0.005446784155676898
2025-09-22 16:00:00,4170.46,4186.59,4163.66,4169.79,2931.04686817,ETH/USD,8.335620953812525,-0.00016066664702840683,-0.00016065374083440442
2025-09-22 17:00:00,4169.79,4181.78,4150.0,4167.67,4487.70501191,ETH/USD,8.335112405634616,-0.0005085481779083523,-0.0005084188892006125
2025-09-22 18:00:00,4167.67,4180.53,4160.01,4160.91,1908.35108603,ETH/USD,8.333489079333017,-0.0016233263015994481,-0.001622009420131687
2025-09-22 19:00:00,4160.91,4169.48,4128.47,4137.3,5038.79732539,ETH/USD,8.327798680148401,-0.005690399184615558,-0.005674239529333658
2025-09-22 20:00:00,4138.07,4190.0,4138.06,4185.27,612.77179561,ETH/USD,8.339326496971532,0.011527816823130976,0.011594518164020018
2025-09-22 21:00:00,4185.27,4201.43,4182.06,4201.37,693.93583978,ETH/USD,8.343165941559104,0.00383944458757135,0.003846824697092188
2025-09-22 22:00:00,4201.37,4204.23,4188.89,4194.57,2448.85617294,ETH/USD,8.34154611066778,-0.0016198308913235593,-0.0016185196733446983
2025-09-22 23:00:00,4194.73,4210.76,4194.73,4203.07,381.68052682,ETH/USD,8.34357048963683,0.002024378969050389,0.0020264294075436062
2025-09-23 00:00:00,4203.07,4212.94,4194.68,4194.85,901.65133163,ETH/USD,8.341612861408619,-0.001957628228211661,-0.0019557133238321533
2025-09-23 01:00:00,4194.85,4200.0,4166.65,4167.58,334.54218628,ETH/USD,8.335090810601473,-0.0065220508071455185,-0.006500828396724612
2025-09-23 02:00:00,4170.2,4185.59,4147.04,4148.85,357.8744705,ETH/USD,8.330586466389372,-0.00450434421210133,-0.004494214868100754
2025-09-23 03:00:00,4148.86,4199.79,4117.81,4191.18,738.40106267,ETH/USD,8.34073759617959,0.01015112979021815,0.010202827289489846
2025-09-23 04:00:00,4191.02,4196.06,4160.0,4180.12,263.52405987,ETH/USD,8.338095233240702,-0.0026423629388876435,-0.002638874970772087
2025-09-23 05:00:00,4179.97,4194.22,4150.0,4185.09,4483.49668134,ETH/USD,8.339283488068682,0.0011882548279800176,0.0011889610824569186
2025-09-23 06:00:00,4185.1,4216.06,4183.0,4208.66,715.31747361,ETH/USD,8.344899586225258,0.005616098156576044,0.005631897999804014
2025-09-23 07:00:00,4208.66,4213.02,4202.04,4207.73,738.25269732,ETH/USD,8.344678588860882,-0.0002209973643765295,-0.00022097294625844643
2025-09-23 08:00:00,4207.74,4216.5,4199.74,4211.12,1564.92234599,ETH/USD,8.345483924550013,0.0008053356891313257,0.0008056600589867458
2025-09-23 09:00:00,4211.12,4234.65,4187.39,4196.61,556.37385864,ETH/USD,8.342032335499136,-0.0034515890508775016,-0.003445639164877834
2025-09-23 10:00:00,4196.61,4196.61,4187.7,4195.14,184.97039739,ETH/USD,8.341681991407608,-0.0003503440915277878,-0.00035028272820192274
2025-09-23 11:00:00,4195.14,4197.46,4180.47,4195.12,698.96993711,ETH/USD,8.341677223974894,-4.767432713492781e-06,-4.767421349582968e-06
2025-09-23 12:00:00,4195.12,4205.49,4188.23,4198.95,215.85952391,ETH/USD,8.34258977301625,0.0009125490413559589,0.0009129655409141346
2025-09-23 13:00:00,4198.95,4200.38,4190.04,4195.44,26.78547154,ETH/USD,8.341753500171038,-0.0008362728452127044,-0.0008359232665309246
